Name,Player_ID,FG%_RT,FT%_RT,FG3M_RT,PTS_RT,REB_RT,AST_RT,TOV_RT,Total_Rating
Kai Jones,1630539,0.6748448597248767,0.10948905109489053,0.006205673758865248,0.13384159254553157,0.2105561861520999,0.05034936292642828,-0.08150365934797073,28.32646584860355
Marcus Sasser,1631204,0.4655893772262668,0.13028508469907724,0.22761942994781212,0.1910287454148786,0.08365279592230099,0.19054044622292537,-0.1858547056829737,28.302807238209006
Nicolas Batum,201587,0.44530875007636206,0.07999200079992001,0.23870591664237834,0.11696924335520704,0.20277393373035,0.09813691873722616,-0.09187105241571651,27.97315318304554
Seth Curry,203552,0.45187499789326074,0.10218978102189781,0.2588652482269504,0.18539359835420827,0.11350737797956867,0.07398273736128237,-0.09647371922821024,27.95581291852214
Simone Fontecchio,1631323,0.3791887874283287,0.15306998711893519,0.22997496871088857,0.18521563644517527,0.21347733190892704,0.07742801189526366,-0.15102148643888694,27.90431265959078
Jonathan Mogbo,1642367,0.42912824639641145,0.1390703034959662,0.06270996640537514,0.17227312245034443,0.32242069418722746,0.15899798818872088,-0.19855026788528207,27.871382218795183
DaQuan Jeffries,1629610,0.3637184115523465,0.10766423357664234,0.2625,0.20279542566709025,0.19843927355278093,0.09710234278668312,-0.15194610778443113,27.723140145495247
Nick Smith Jr.,1641733,0.2377453508479204,0.13112617309697602,0.375,0.2929751316028318,0.14557321225879682,0.19266337854500618,-0.29565868263473055,27.70135179496476
Ryan Dunn,1642346,0.4028493622974779,0.04873336195792187,0.22997496871088857,0.19687570072501684,0.23766441877545572,0.06473489519112208,-0.10170834800986263,27.693647635916413
James Wiseman,1630164,0.502951794436186,0.3211678832116789,0.0,0.1829733163913596,0.07150964812712826,0.0,-0.0,27.680258761896816
Micah Potter,1630695,0.4391950938563807,0.11413404114134042,0.19632495164410058,0.1284509645373686,0.29687338767929006,0.06800433434218885,-0.1651242968608238,27.661161179678672
Kevin Love,201567,0.3253787843814342,0.10980641066328149,0.23311748381128583,0.1617590188387382,0.2922568227804373,0.08256044604085135,-0.12757094506638897,27.647034815434797
Neemias Queta,1629674,0.6178745866577678,0.12174139728884256,0.0,0.14975494645126158,0.2719920544835414,0.053945745992601726,-0.13847305389221556,27.63491300469243
Ryan Rollins,1631157,0.4905754937354003,0.12408759124087591,0.1876595744680851,0.18053367217280814,0.1330079455164586,0.13982737361282369,-0.18023952095808382,27.59940693153228
Jonathan Isaac,1628371,0.40135529614615384,0.12114609434578931,0.1267068910765322,0.15793965370099944,0.3105866806715571,0.04122421186300311,-0.0844579497720976,27.574994887896985
Gabe Vincent,1629216,0.36606240789719235,0.07631055076310553,0.3452611218568665,0.2000693080743907,0.09101227943452687,0.11900758509883048,-0.12384322264561787,27.559062031591054
Kyle Lowry,200768,0.3791887874283287,0.1395448690425075,0.18397997496871088,0.11929142686299425,0.13881284636442545,0.24116921737869007,-0.12944698837618882,27.52467616142875
Shake Milton,1629003,0.458583923999407,0.13524307946563835,0.15596146126053792,0.17089017285608113,0.13492386439080806,0.16122653141939838,-0.14631115128234098,27.472778971238014
Jeff Green,201145,0.5162121166155993,0.12408759124087591,0.17553191489361702,0.15138863677618444,0.12258796821793416,0.040073982737361284,-0.059880239520958084,27.45953910556194
Jalen Hood-Schifino,1641720,0.3791887874283287,0.22919708029197083,0.22340425531914893,0.23786531130876748,0.10011350737797957,0.1898890258939581,-0.2934131736526946,27.36311839665667
Svi Mykhailiuk,1629004,0.23995540454448921,0.1322992700729927,0.39793882978723405,0.25730622617534943,0.16313138479001135,0.156442663378545,-0.281624251497006,27.34270940856533
GG Jackson,1641713,0.3148320237842428,0.15299270072992704,0.2680851063829787,0.23908513341804322,0.2316912599318956,0.08976572133168928,-0.2347305389221557,27.247034376138433
Jarred Vanderbilt,1629020,0.49057549373540027,0.06715328467153285,0.06702127659574468,0.12401524777636595,0.35516458569807036,0.10933004521167283,-0.15369261477045906,27.191753864427433
Kessler Edwards,1630556,0.49985771926098954,0.09452554744525547,0.12287234042553193,0.12808132147395174,0.20559023836549375,0.0906288532675709,-0.08383233532934133,27.144440549557913
Mouhamed Gueye,1631243,0.3887090187366254,0.13419427288040425,0.13747954173486088,0.17359006939693092,0.24478302628132365,0.06639476429858675,-0.0886688162137264,27.11257194499582
Mo Bamba,1628964,0.47201104268422167,0.10355839416058395,0.10472074468085106,0.1315120711562897,0.32402809307604996,0.04855117139334156,-0.1309880239520958,27.03331452191673
Moses Brown,1629650,0.6838361892938236,0.10892756878158341,0.0,0.17828169289414525,0.24203265519951103,0.01327895285971735,-0.1773376324274528,26.921062529812524
Drew Eubanks,1629234,0.5772095986409004,0.10856005308560053,0.01218568665377176,0.14305186554233568,0.2743370137240739,0.07846653962560252,-0.1448013064779532,26.92080651994548
Dalano Banton,1630625,0.3446974576064668,0.15531889434007418,0.22706662016044646,0.22896660903618224,0.13598556037289963,0.18677609104323747,-0.23019534701089628,26.910706426156622
Gui Santos,1630611,0.47819919303461456,0.10043795620437958,0.1474468085106383,0.13296060991105466,0.22454029511918275,0.12256473489519112,-0.15928143712574852,26.86585443124355
Jarace Walker,1641716,0.461090777359999,0.10090167453842853,0.2036921151439299,0.1766948202406757,0.19980636976697602,0.1218539203597592,-0.21882705177879536,26.823368317138595
Jabari Walker,1631133,0.5098275170477337,0.10705596107055962,0.09929078014184396,0.14118311449950588,0.24101399924328415,0.049550166689500845,-0.10479041916167665,26.76995047333202
Tidjane Salaün,1642275,0.28811789547915073,0.14515906899876052,0.20654355680449618,0.16973939728129273,0.3224680358940312,0.09771304934508993,-0.18980906112303694,26.687849763025973
Talen Horton-Tucker,1629659,0.44345034875933154,0.13419427288040425,0.1675531914893617,0.1835597693285114,0.12651706976338076,0.11453096841506212,-0.13703362505757716,26.50410351511424
Aaron Holiday,1628988,0.43223007614598175,0.1193952033368092,0.24335106382978722,0.16227990560900346,0.08938706015891033,0.10789149198520345,-0.12350299401197605,26.459444929295312
Ronald Holland II,1641842,0.4732486727543002,0.16350364963503647,0.10127659574468084,0.2004574332909784,0.19164585698070374,0.08746403616933827,-0.18722554890219562,26.442478779410532
Vince Williams Jr.,1631246,0.3415217852955025,0.12694382735639478,0.2039777983348751,0.20153582674990334,0.24251098060504367,0.17637913472363698,-0.26425410049466286,26.397428714252456
Jamal Shead,1642347,0.3632764008130327,0.11657977059436916,0.2074468085106383,0.20911236159012525,0.10522133938706017,0.342786683107275,-0.31736526946107785,26.3574672534713
Dominick Barlow,1631230,0.528557933817122,0.1036999748301032,0.05392516507703595,0.13565263111773213,0.18000704528552977,0.04464475530422212,-0.02168077637827793,26.299690295731754
DeAndre Jordan,201599,0.6024475451679928,0.03778445684843281,0.0,0.11181702668360864,0.3505374908192562,0.08462077802761055,-0.16437712809674768,26.24896570157708
Bones Hyland,1630538,0.3738077871236393,0.17264360520469693,0.3108233117483811,0.19755814595878685,0.07461876326309036,0.12008792151396558,-0.22780525904712315,26.22084170152129
Charles Bassey,1629646,0.5736735127263901,0.09217935349322211,0.0,0.13679433654020695,0.31055618615209984,0.04192355117139334,-0.1377245508982036,26.109672178303867
Isaiah Collier,1642268,0.351888124117772,0.14534134821811936,0.12812891113892363,0.25158831003811943,0.23345796888562462,0.5318415899035324,-0.6256604438182459,26.088716207840505
Quenton Jackson,1631245,0.48867144747374097,0.12408759124087591,0.10310965630114567,0.15013195191085918,0.10176373002706715,0.1593474343166082,-0.11285122063565177,26.0290439715345
AJ Johnson,1642358,0.36793760497306893,0.15992037159920372,0.16247582205029013,0.19544876978167958,0.14301929625425652,0.20401300302656655,-0.2191072400653239,26.014853241102436
Monté Morris,1628420,0.41372730101191685,0.15005941266338485,0.1454725383473528,0.15460536036169145,0.1031069345088826,0.13850256645542397,-0.09260548670101658,25.993321897583076
Adem Bona,1641737,0.6243347436169692,0.12914093206064012,0.0,0.13957579904212686,0.26678599493582467,0.03817698947168738,-0.1853984339014279,25.986839368757238
Jaden Hardy,1630702,0.39786999603328826,0.12780608731579673,0.2950622240064231,0.25719834096521305,0.10658985286873834,0.11237000674685341,-0.2886679471246187,25.874243547512343
Jaylen Clark,1641740,0.4847513522291481,0.11635895234006015,0.14455569461827283,0.13992077135809852,0.09885157241103025,0.058388336839051286,-0.03698485382176823,25.81299259621328
Cam Spencer,1642285,0.44401702919434916,0.16475495307612095,0.13829787234042554,0.11326919586131785,0.09194097616345064,0.10275380189066996,-0.0499001996007984,25.79481808338846
David Roddy,1631223,0.4699483259007574,0.1197080291970803,0.13404255319148936,0.14231257941550193,0.1883087400681044,0.09494451294697905,-0.1467065868263473,25.728723478635256
Pat Connaughton,1626192,0.45612254854132106,0.09745511935292958,0.1207590569292697,0.12940004807857414,0.18167316010675827,0.13996734095377747,-0.12461563359766953,25.68261942010899
Oso Ighodaro,1642345,0.5749593621498484,0.07989382879893828,0.0,0.11754649416657041,0.2496336807347023,0.09415984755072301,-0.12574850299401197,25.417855289457965
Steven Adams,203500,0.5344551053109133,0.04167219641672198,0.0,0.11699202957144508,0.3913528015684656,0.10043717072077121,-0.20195971692977682,25.22550737865853
Lindy Waters III,1630322,0.3564568065493345,0.07180098316698942,0.2553191489361702,0.14438710681222935,0.15031619912437164,0.08455169984146556,-0.0855431993156544,25.080232786689084
Kylor Kelley,1630283,0.6112444255680611,0.09124087591240876,0.0,0.0914866581956798,0.1877128263337117,0.02157829839704069,-0.026197604790419163,25.074503107818142
Jock Landale,1629111,0.5094656369102837,0.09988474836726854,0.04703247480403135,0.13161238547448673,0.21641077722683552,0.06814199493802324,-0.09927513394264104,24.977173442493317
John Konchar,1629723,0.4675909352910839,0.07716371220020855,0.11170212765957446,0.07406062806316936,0.23496027241770714,0.07809288943690917,-0.07485029940119761,24.860339269809614
Duop Reath,1641871,0.4326319040908125,0.11214333112143332,0.17263056092843326,0.1330715028300797,0.14301929625425652,0.04904158726600157,-0.07621121393576484,24.798919910380988
Caleb Houstan,1631216,0.4328972621675875,0.08814212918330809,0.24026495383380167,0.11737910862841937,0.07690660270276059,0.0423423213828723,-0.035589198960569425,24.6966836250776
Julian Phillips,1641763,0.44700413373400394,0.12678732126787323,0.1377149519090644,0.13493237715618528,0.14791721735885435,0.04020066550681553,-0.07464523008776966,24.63427764928147
Paul Reed,1630194,0.5184221703121682,0.12408759124087591,0.04468085106382979,0.12426937738246507,0.18234960272417705,0.07768187422934648,-0.11526946107784432,24.53959551153992
Antonio Reeves,1641810,0.46615738694736353,0.09035312684947723,0.21132834962622196,0.15577458017102236,0.08310580728287878,0.06298530342919985,-0.11895128661595727,24.399250882165916
Keaton Wallace,1630811,0.3968692170008797,0.11001042752867571,0.2074468085106383,0.16445815937556726,0.09704880817253121,0.19112207151664612,-0.21706586826347307,24.37708712669498
Jalen Pickett,1629618,0.44826581459550485,0.06450517738923783,0.15586343394359228,0.1085074318134807,0.0898028139270913,0.1706191036045078,-0.08773151371675254,24.375615034170405
Damion Baugh,1641878,0.1654163207783932,0.16589250165892502,0.20309477756286265,0.25228139078202616,0.221029821483851,0.3374061203900908,-0.4001088731627654,24.25191383487777
Jevon Carter,1628975,0.4255999150562752,0.08302919708029197,0.20944148936170212,0.1238881829733164,0.0692749716231555,0.09170776818742293,-0.05894461077844312,24.22586206884601
KJ Simpson,1642354,0.18287505217448605,0.19884218474704257,0.19258987527512839,0.22713928931341193,0.20713139457513013,0.2470343126833624,-0.31798472021474294,24.062400482612965
Wendell Moore Jr.,1631111,0.47294864122215996,0.11413404114134042,0.07446808510638298,0.1229063185861153,0.19285935403983076,0.09677539887157642,-0.13972055888223553,23.9788387320243
Jaylen Nowell,1629669,0.17807390104056053,0.10766423357664234,0.22340425531914893,0.2554002541296061,0.17877412031782067,0.19420468557336623,-0.2095808383233533,23.813808015625703
Marcus Garrett,1630585,0.34824803567636436,0.12408759124087591,0.1675531914893617,0.21346886912325289,0.10726447219069239,0.280517879161529,-0.3143712574850299,23.78373525026239
Cory Joseph,202709,0.42761779017053375,0.08695652173913045,0.16512488436632747,0.10341970056902934,0.1010462419187682,0.11633517396665416,-0.07745378807602186,23.68821070230919
Pelle Larsson,1641796,0.45684400751169013,0.09961356805495922,0.11827284105131414,0.1297555871141341,0.11076984709888496,0.08969802470926719,-0.08218856404837384,23.680993908281234
Landry Shamet,1629013,0.46265686192199984,0.061449668986589726,0.21301335972290944,0.1475133713542744,0.07816170841802392,0.046167522151807985,-0.08773151371675254,23.641618216805828
Baylor Scheierman,1631248,0.418792949670843,0.07941605839416059,0.1697872340425532,0.0914866581956798,0.12013620885357548,0.08286066584463625,-0.04191616766467066,23.624491412971324
Branden Carlson,1642382,0.4601107535488508,0.08366086468276249,0.1632569558101473,0.09852409344150133,0.11276521435431765,0.033197382149293374,-0.03224320589590051,23.59134628989262
Colin Castleton,1630658,0.4472584412826502,0.17664233576642335,0.022340425531914895,0.12655654383735707,0.29676503972758234,0.07768187422934648,-0.23053892215568864,23.52548663469735
Jaylen Martin,1641798,0.44991050571853286,0.10531803962460898,0.09574468085106383,0.1372299872935197,0.19409761634506242,0.08014796547472257,-0.14970059880239522,23.42392395124468
Dalen Terry,1631207,0.4683709542428141,0.11056247316444826,0.11170212765957446,0.1358845952612303,0.11778059691527007,0.1129687386668601,-0.1448573441352589,23.41529975404194
Kobe Bufkin,1641723,0.3668124867275429,0.1635036496350365,0.08936170212765958,0.1616264294790343,0.15017026106696935,0.1467324290998767,-0.16766467065868265,23.367313545981165
Terrence Shannon Jr.,1630545,0.48698237417710766,0.11349187661878975,0.07927247769389156,0.13575439603229905,0.1061110907692871,0.08909749015552285,-0.10141008305968709,23.335422940574578
Ousmane Dieng,1631172,0.44608771013527854,0.0797001380942987,0.13887291546866015,0.11703698616023903,0.15654814860263214,0.07231645949278502,-0.10195824567082053,23.317574013730326
Dwight Powell,203939,0.5648332979401146,0.09255474452554747,0.004468085106382979,0.06587039390088946,0.16018161180476734,0.0932182490752158,-0.07544910179640718,23.242462516338602
Tony Bradley,1628396,0.6638437035464004,0.032116788321167884,0.022340425531914895,0.10673443456162644,0.1358683314415437,0.025893958076448828,-0.08383233532934133,23.17286491811309
Jae'Sean Tate,1630256,0.4745894386635521,0.10492700729927008,0.05585106382978723,0.10800508259212198,0.1653660612939841,0.0809186189889026,-0.08732534930139721,23.156610369256704
Isaiah Wong,1631209,0.36062433637715,0.1635036496350365,0.1452127659574468,0.1829733163913596,0.11441543700340523,0.12083847102342786,-0.18862275449101798,23.069697200905516
Marcus Bagley,1630542,0.3544361860267572,0.11094890510948904,0.0,0.12808132147395174,0.371850170261067,0.017262638717632554,-0.08383233532934133,23.064607298891364
Olivier-Maxence Prosper,1641765,0.42202982831566394,0.11398090960134756,0.051554828150572836,0.11787704036751051,0.17327337815419538,0.06639476429858675,-0.056425610317825885,22.8063919295288
Reggie Jackson,202704,0.38717349755786795,0.07958558982811398,0.18016472203157172,0.1337869410173382,0.09688403939804474,0.12529334553120403,-0.11493142746764534,22.78769815969561
Cole Swider,1631306,0.2966801160897571,0.03649635036496351,0.26063829787234044,0.14739517153748413,0.1311010215664018,0.014385532264693792,-0.0,22.755357087522782
Devin Carter,1642269,0.4121922559637573,0.09343065693430659,0.10425531914893617,0.11689961880559087,0.15017026106696935,0.09782161939991779,-0.09081836327345309,22.684908829171
Andre Jackson Jr.,1641748,0.4770014865151837,0.06263244643277609,0.1044955387783116,0.105750707054146,0.20184174874592656,0.10858756612704348,-0.17915781340544717,22.61306023574658
Vasilije Micić,203995,0.24614355489488204,0.14708029197080294,0.25132978723404253,0.2050825921219822,0.1591089670828604,0.2740443896424168,-0.4034431137724551,22.56673297148972
Marvin Bagley III,1628963,0.5073719018293238,0.10062565172054223,0.023936170212765957,0.12089308404429117,0.18388195232690127,0.02466091245376079,-0.08233532934131736,22.558722860886533
Taylor Hendricks,1641707,0.09040843774332821,0.14598540145985403,0.22340425531914893,0.14231257941550193,0.35754824063564133,0.05754212905877517,-0.13972055888223553,22.51884607626334
Kevin Knox II,1628995,0.502951794436186,0.08467153284671533,0.06702127659574468,0.1036848792884371,0.10011350737797957,0.03452527743526511,-0.02095808383233533,22.37846135046182
Dariq Whitehead,1641727,0.41454964657343074,0.049009384775808136,0.2872340425531915,0.13287347976039207,0.07661748013620885,0.03082614056720099,-0.11976047904191617,22.361511177308177
Maxi Kleber,1628467,0.42286984872521943,0.1009016745384285,0.08541927409261577,0.09238358621720608,0.19980636976697602,0.1091608036556176,-0.1417752729834449,22.295212903225906
Craig Porter Jr.,1641854,0.5271662958072886,0.08410028562361156,0.07770582793709528,0.0914866581956798,0.0823915511029956,0.11445880019299844,-0.11390262952356157,22.157671798022545
Isaac Jones,1642403,0.5984261141279617,0.0959332638164755,0.01276595744680851,0.11065529134144128,0.1021566401816118,0.027127003699136867,-0.08383233532934133,22.153184505653616
Colby Jones,1641732,0.5067021885879393,0.08626410086264101,0.08800773694390715,0.0961071964883909,0.1040140336394593,0.06800433434218885,-0.08891308292505898,22.075029480212077
Jericho Sims,1630579,0.547319664872965,0.06583115273378322,0.0,0.056388003164632834,0.26580001284989185,0.05374217713979945,-0.1304937295220879,22.033988408034286
Doug McDermott,203926,0.45735489711750177,0.06185170956588553,0.22340425531914893,0.10352437637932188,0.03387299121811339,0.009085599325069764,-0.03309171131421368,21.96764516412613
Zeke Nnaji,1630192,0.5075356095105511,0.07785888077858881,0.06619385342789598,0.09882818014965411,0.11388573590616723,0.03516463442480705,-0.04657351962741184,21.887865263332877
Bruno Fernando,1628981,0.5247923250846314,0.08930871618720482,0.0,0.10404365049704761,0.21452894438138478,0.09139044026981939,-0.17259598450158506,21.851288130043063
Maxwell Lewis,1641721,0.4437607910846021,0.06981910504601714,0.14569842738205366,0.10341970056902934,0.11192814489463555,0.04878571811504852,-0.0728976828950794,21.826808439424887
Christian Koloko,1631132,0.553913032615892,0.08158007728638901,0.0,0.0753419538082069,0.17246444548307405,0.04061797345325306,-0.07396970764353646,21.812272125475353
Jaylon Tyson,1642281,0.4675909352910839,0.0959332638164755,0.07446808510638298,0.0900344890179706,0.1362088535754824,0.07809288943690917,-0.09481037924151697,21.749920147163635
Malachi Flynn,1630201,0.410129539180293,0.18978102189781024,0.05585106382978723,0.12198221092757307,0.12514188422247446,0.15104808877928483,-0.2095808383233533,21.668692247274787
Drew Peterson,1641809,0.48438734338500744,0.09124087591240876,0.10053191489361703,0.0625158831003812,0.10726447219069239,0.056103575832305796,-0.06287425149700598,21.5356765165944
Chris Duarte,1630537,0.4883914406705558,0.08930871618720482,0.0788485607008761,0.06457881754989163,0.08412899779662149,0.045695220134909696,-0.012328284607256075,21.52165561489439
Luka Garza,1630568,0.496261902165491,0.10455711185638193,0.06037952846463485,0.11126755726501598,0.10050004601650459,0.025660679174859202,-0.062307816798834764,21.462516081385537
JT Thor,1630550,0.4781991930346145,0.11094890510948904,0.05957446808510638,0.11181702668360864,0.12871736662883088,0.028771064529387585,-0.08383233532934133,21.40802517973768
Mason Jones,1630222,0.502951794436186,0.0978102189781022,0.022340425531914895,0.07013977128335451,0.06435868331441544,0.09494451294697905,-0.02095808383233533,21.341086489526084
Patty Mills,201988,0.39294023265142397,0.11678832116788321,0.19858156028368792,0.11633488634759284,0.05561861520998865,0.0799196236927433,-0.13195830561100022,21.25479725600975
Cam Reddish,1629629,0.43544469970462746,0.08228268082282682,0.08800773694390715,0.09703130414693312,0.14301929625425652,0.05754212905877517,-0.07621121393576484,21.226354852610235
Lamar Stevens,1630205,0.43075670701493596,0.11313868613138688,0.09308510638297872,0.10165184243964423,0.1728149829738933,0.03596383066173449,-0.1222554890219561,21.176030427644378
Dario Šarić,203967,0.3544361860267572,0.09343065693430659,0.10425531914893617,0.10571791613723,0.23359818388195233,0.12659268392930537,-0.19560878243512975,21.105880340595878
Taj Gibson,201959,0.502951794436186,0.08382387567694845,0.007206588881262869,0.08853547567323852,0.23298304712386952,0.04733304164512151,-0.1419741162835619,21.06578290553393
Malaki Branham,1631103,0.45875072050480836,0.11783107403545359,0.13829787234042554,0.12343438010528227,0.06980703745743473,0.06576243321002877,-0.15469061876247506,21.02300748278055
Jordan Miller,1641757,0.44107029093225736,0.13181623014169172,0.052565707133917394,0.13274534718588832,0.12198704680510115,0.08631319358816276,-0.1479394152870729,21.006724304007733
Elijah Harkless,1641989,0.34205988532597154,0.05839416058394161,0.15638297872340423,0.09758576874205846,0.15017026106696935,0.06905055487053022,-0.06287425149700598,20.806833529987685
Yuri Collins,1641879,0.44107029093225736,0.05839416058394161,0.0,0.030495552731893267,0.10726447219069239,0.17262638717632553,-0.0,20.783262145907578
Jett Howard,1641724,0.3553046983566369,0.08144448713023436,0.19988801791713326,0.12519226910987763,0.08405520043013323,0.06208492872131006,-0.09927513394264104,20.753585473255225
Kris Murray,1631200,0.4381235526701655,0.0375391032325339,0.08156028368794326,0.11520542143159679,0.1713961407491487,0.07124263597753117,-0.11310711909514304,20.58075881257526
Jamal Cain,1631288,0.4204431230976145,0.09343065693430656,0.10425531914893617,0.09453621346886913,0.13348467650397275,0.04603370324702014,-0.09081836327345309,20.56549725161364
Delon Wright,1626153,0.3791887874283287,0.07299270072992702,0.10549645390070922,0.08725116476069462,0.11918274687854712,0.15344567749006713,-0.11643379906852962,20.559297129879397
Jackson Rowe,1642050,0.4286939902314716,0.05839416058394161,0.08936170212765958,0.09758576874205846,0.11441543700340523,0.051787916152897656,-0.04191616766467066,20.487416787514725
Rob Dillingham,1642265,0.4383797907799127,0.061250396699460495,0.12141535615171137,0.14518534887575274,0.07617332083107141,0.1820082560446041,-0.2323613642280656,20.326465638251314
Jordan McLaughlin,1629162,0.481293268209811,0.09452554744525549,0.08936170212765958,0.0625158831003812,0.04469353007945517,0.08631319358816276,-0.06811377245508983,20.288952562228584
Josh Minott,1631169,0.49431716604028897,0.09200475301307079,0.06754082137555666,0.07943027688307085,0.07649869334529999,0.03412382072090155,-0.053613702826904336,20.28157382440926
Jae Crowder,203109,0.39465916330431083,0.12408759124087591,0.08377659574468085,0.07623888182973317,0.16089670828603858,0.053945745992601726,-0.10479041916167665,20.243398429221156
Nae'Qwan Tomlin,1641772,0.502951794436186,0.1021897810218978,0.0,0.10165184243964423,0.14301929625425652,0.0,-0.06986027944111776,20.015976570766192
Hunter Tyson,1641816,0.44364868691158765,0.08850364963503651,0.09308510638297872,0.07242693773824652,0.10726447219069239,0.03416563912864776,-0.06112774451097805,19.965017733538556
Patrick Baldwin Jr.,1631116,0.5085773856638158,0.05839416058394161,0.11170212765957446,0.06514958992722653,0.07150964812712826,0.007846653962560252,-0.04763200870985302,19.902933876311135
Anthony Gill,1630264,0.5161180717774474,0.09753067246466843,0.03802625622453599,0.07072372867609289,0.07150964812712826,0.025710312983708055,-0.044591667728373044,19.8895753563818
Dillon Jones,1641794,0.4186876194521129,0.06957602112129214,0.061792666364870984,0.07267025331855417,0.14606226000434708,0.08998609544297821,-0.08472416868390878,19.864521126451535
Trevelin Queen,1630243,0.33224419856327936,0.11729171910395171,0.1309611151870873,0.13249791876615696,0.11589494696465615,0.10119477868957012,-0.15899236010737147,19.78859872402429
Gary Harris,203914,0.3964580442201227,0.06450517738923783,0.14027709054923304,0.08084867468455424,0.09811788929071087,0.05419665643907894,-0.0633616487954324,19.78730444824003
Reed Sheppard,1642263,0.32806928453377887,0.08695652173913045,0.16026827012025902,0.1193304237334954,0.1010462419187682,0.1069533050983756,-0.13212705024733143,19.77332097622428
Jaden Springer,1630531,0.46281244081201606,0.10455711185638193,0.06037952846463485,0.06840894261478761,0.07537503451237842,0.05831972539740727,-0.062307816798834764,19.697562812724474
Damion Lee,1627814,0.38537693777872156,0.18321167883211678,0.07819148936170212,0.10520965692503179,0.053632236095346196,0.04315659679408138,-0.08383233532934133,19.630872019640073
Blake Wesley,1631104,0.4616974587669002,0.08930871618720482,0.061326658322903634,0.10344569848269677,0.06730319823729719,0.16077947825246006,-0.18081484090642247,19.582114923211165
E.J. Liddell,1630604,0.502951794436186,0.09124087591240876,0.08377659574468085,0.05717916137229988,0.04469353007945517,0.03236744759556104,-0.05239520958083833,19.499167461535578
Cody Williams,1642262,0.27770312168188577,0.10569343065693429,0.15638297872340423,0.14027954256670902,0.16161180476730985,0.10184956843403206,-0.18443113772455091,19.480564647268206
Trey Jemison III,1641998,0.5254541593467055,0.030524220305242204,0.0,0.08132147395171538,0.19936023114229698,0.03661771849194784,-0.11431682090364724,19.477271387914545
Alex Len,203458,0.505702083480805,0.055474452554744536,0.009929078014184398,0.047437526471833975,0.14778660612939842,0.07096862583915604,-0.07917498336660013,19.455776171878476
PJ Hall,1641790,0.529007164332577,0.07222435651171727,0.023516237402015677,0.05296596000802515,0.08280064519983273,0.01817119865013953,-0.02206114087614245,19.417308048774366
Tyler Kolek,1642278,0.43631017527810895,0.0819764177428411,0.07446808510638298,0.05864529371517936,0.04400593730900201,0.13942900502703215,-0.08060801473975127,19.35578027114558
Kobe Brown,1641738,0.48880745077814514,0.06965589155370178,0.02553191489361702,0.06011980395716102,0.11441543700340523,0.04932182490752158,-0.05389221556886227,19.34893357067468
Trentyn Flowers,1642280,0.44107029093225736,0.12408759124087591,0.0,0.1372299872935197,0.14301929625425652,0.0,-0.10479041916167665,19.00650191898189
Tristan Thompson,202684,0.4866671882509416,0.016903572800614667,0.0,0.047348358188992176,0.19194695023597586,0.052242196119151145,-0.06066813740939175,18.847990908390145
Skal Labissiere,1627746,0.502951794436186,0.05839416058394161,0.05585106382978723,0.03811944091486658,0.053632236095346196,0.02157829839704069,-0.0,18.747567865192032
Tyler Smith,1641890,0.4793778883394513,0.05839416058394161,0.09574468085106383,0.06825195135233256,0.07150964812712826,0.016440608302507192,-0.059880239520958084,18.729904068742137
Adama Sanogo,1641766,0.5338925461881503,0.05839416058394161,0.0,0.060991105463786534,0.10726447219069239,0.02157829839704069,-0.05239520958083833,18.726995806270622
Pete Nance,1631250,0.4286939902314716,0.05839416058394161,0.08936170212765958,0.05184243964421855,0.07150964812712826,0.025893958076448828,-0.0,18.623587107698217
Alex Ducas,1642505,0.47038258206569716,0.05839416058394161,0.10582306830907054,0.046545843643416046,0.07150964812712826,0.013628398987604646,-0.0441222817522849,18.532881518192344
Markieff Morris,202693,0.25542578042047137,0.0959332638164755,0.1276595744680851,0.09802141949537121,0.09704880817253121,0.09247842170160296,-0.04491017964071856,18.519938821106948
Jack McVeigh,1629098,0.44991050571853286,0.05839416058394161,0.1276595744680851,0.060991105463786534,0.04086265607264472,0.012330456226880395,-0.029940119760479042,18.482759452251262
Jahlil Okafor,1626143,0.502951794436186,0.05839416058394161,0.0,0.0,0.07150964812712826,0.08631319358816276,-0.0,18.456081608641327
Pat Spencer,1630311,0.43223007614598186,0.08467153284671534,0.019148936170212766,0.07667453258304593,0.08989784335981839,0.10357583230579531,-0.08982035928143713,18.384471301801117
Johnny Furphy,1642277,0.45794706461514695,0.08526874585268747,0.06092843326885879,0.047822571329559894,0.08451140233206068,0.01961663490640063,-0.04286880783886772,18.303572321023402
Lester Quinones,1631311,0.5442061301054717,0.08029197080291972,0.07446808510638298,0.096569250317662,0.05959137343927356,0.028771064529387585,-0.17465069860279442,18.20146231984259
Johnny Davis,1631098,0.45199055625648005,0.06998711893516532,0.04599499374217772,0.0717542417221018,0.07992254790679042,0.027924856749111483,-0.043148996125396265,18.077718662314275
Miles Norris,1641936,0.502951794436186,0.05839416058394161,0.0,0.0,0.14301929625425652,0.0,-0.0,18.076177135079188
Elfrid Payton,203901,0.2991068417173621,0.05066552168312581,0.0,0.11660064279841544,0.21452894438138478,0.5026474214840067,-0.48080309968298696,18.03462916093331
TyTy Washington Jr.,1631102,0.3601483248117353,0.07860752386299834,0.06873977086743044,0.07272016420682241,0.06600890596350302,0.0995921464478801,-0.04836480884385076,17.898762561304075
