index,SEASON_ID,Player_ID,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,PERSON_ID,Name,TEAM_ID,FGPM,FG%,FTPM,FT%,FG%_RT,FT%_RT,PTS_RT,FG3M_RT,REB_RT,BLK_RT,AST_RT,TOV_RT
281,22024.0,1630264.0,6.702127659574468,0.7659574468085106,1.425531914893617,0.1702127659574468,0.48936170212765956,0.6170212765957447,0.9361702127659575,0.2127659574468085,0.7872340425531915,1.0,0.2978723404255319,0.1702127659574468,0.0425531914893617,0.2127659574468085,0.5531914893617021,2.3191489361702127,-0.6382978723404256,1630264,Anthony Gill,1610612764,0.1063829787234043,4.170212765957446,0.2978723404255319,0.7423167848699763,0.5161180717774474,0.09753067246466843,0.07072372867609289,0.03802625622453599,0.07150964812712826,0.011121856866537718,0.025710312983708055,-0.044591667728373044
282,22024.0,1630283.0,8.375,1.25,1.625,0.0,0.0,0.5,0.75,1.0,1.625,2.625,0.25,0.0,0.25,0.125,1.0,3.0,-4.5,1630283,Kylor Kelley,0,0.875,4.938829787234042,0.25,0.6944444444444444,0.6112444255680611,0.09124087591240876,0.0914866581956798,0.0,0.1877128263337117,0.06534090909090909,0.02157829839704069,-0.026197604790419163
283,22024.0,1630288.0,14.461538461538462,2.5641025641025643,5.230769230769231,0.6153846153846154,1.564102564102564,0.7435897435897436,1.0,0.3076923076923077,1.2307692307692308,1.5384615384615385,1.8461538461538463,0.5128205128205128,0.28205128205128205,0.358974358974359,0.6923076923076923,6.487179487179487,-2.8974358974358974,1630288,Jeff Dowtin Jr.,1610612755,-0.1025641025641022,3.9612656846699394,0.4871794871794872,0.9316239316239316,0.4902581526917904,0.12240314430095453,0.1978301241325384,0.13747954173486088,0.11001484327250502,0.07371794871794872,0.1593474343166082,-0.07523414709043452
284,22024.0,1630311.0,6.6,1.0571428571428572,2.6857142857142855,0.08571428571428572,0.5428571428571428,0.3142857142857143,0.42857142857142855,0.42857142857142855,0.8285714285714286,1.2571428571428571,1.2,0.34285714285714286,0.08571428571428572,0.42857142857142855,0.5714285714285714,2.5142857142857142,-0.4,1630311,Pat Spencer,1610612744,-0.5714285714285712,3.4924012158054705,0.2,0.6444444444444445,0.43223007614598186,0.08467153284671534,0.07667453258304593,0.019148936170212766,0.08989784335981839,0.022402597402597403,0.10357583230579531,-0.08982035928143713
285,22024.0,1630314.0,14.774193548387096,2.935483870967742,5.741935483870968,0.7096774193548387,1.8709677419354838,1.7419354838709677,2.032258064516129,0.3548387096774194,1.3548387096774193,1.7096774193548387,2.3548387096774195,0.7419354838709677,0.0967741935483871,1.1290322580645162,0.9354838709677419,8.32258064516129,0.3225806451612903,1630314,Brandon Williams,1610612742,0.12903225806451601,4.192862045298558,1.4516129032258065,1.896057347670251,0.5189212146952643,0.24911702378149284,0.2538016969299504,0.15854495538778313,0.12225843066896122,0.025293255131964808,0.20325364941728652,-0.23662352713926987
286,22024.0,1630322.0,14.653061224489797,1.7142857142857142,4.612244897959184,1.1428571428571428,3.36734693877551,0.16326530612244897,0.22448979591836735,0.40816326530612246,1.6938775510204083,2.1020408163265305,0.9795918367346939,0.5102040816326531,0.20408163265306123,0.40816326530612246,1.183673469387755,4.73469387755102,0.10204081632653061,1630322,Lindy Waters III,1610612765,-1.1836734693877553,2.8801563178462866,0.10204081632653059,0.546485260770975,0.3564568065493345,0.07180098316698942,0.14438710681222935,0.2553191489361702,0.15031619912437164,0.05333951762523191,0.08455169984146556,-0.0855431993156544
287,22024.0,1630346.0,3.5789473684210527,0.5263157894736842,1.631578947368421,0.3157894736842105,1.0,0.10526315789473684,0.10526315789473684,0.0,0.42105263157894735,0.42105263157894735,0.15789473684210525,0.10526315789473684,0.0,0.15789473684210525,0.05263157894736842,1.4736842105263157,-2.1052631578947367,1630346,Matt Ryan,0,-0.5789473684210525,3.484882418812989,0.10526315789473684,0.5497076023391814,0.4312995272211107,0.07222435651171727,0.04494081455226376,0.07054871220604703,0.0301093255272119,0.0,0.013628398987604646,-0.03309171131421368
288,22024.0,1630526.0,18.135593220338983,2.288135593220339,4.898305084745763,0.8135593220338984,2.3220338983050848,0.6949152542372882,0.8305084745762712,1.5254237288135593,2.8813559322033897,4.406779661016949,1.2203389830508475,0.576271186440678,0.11864406779661017,0.6779661016949152,1.2033898305084745,6.084745762711864,-4.203389830508475,1630526,Jeremiah Robinson-Earl,1610612740,-0.3220338983050848,3.741795888928957,0.5593220338983051,1.0037664783427496,0.46309591082348617,0.13188172708152915,0.18555768526694377,0.18175261449693472,0.3151272629331076,0.03100924499229584,0.10533135488724948,-0.14208870394803613
289,22024.0,1630527.0,23.666666666666668,3.9523809523809526,9.071428571428571,1.1666666666666667,3.3333333333333335,1.5952380952380953,2.0238095238095237,0.6666666666666666,2.5238095238095237,3.1904761904761907,2.1904761904761907,1.2619047619047619,0.21428571428571427,1.2380952380952381,1.7380952380952381,10.666666666666666,-3.3333333333333335,1630527,Brandon Boston,1610612740,-1.166666666666666,2.8971631205673756,1.166666666666667,1.6111111111111114,0.3585616195936859,0.21167883211678837,0.3252858958068615,0.26063829787234044,0.22814982973893305,0.056006493506493504,0.18906699547883274,-0.2594810379241517
290,22024.0,1630528.0,3.2,0.2,0.9,0.0,0.3,0.2,0.4,0.0,0.5,0.5,0.4,0.0,0.1,0.4,0.1,0.6,-0.7,1630528,Josh Christopher,1610612748,-0.49999999999999994,3.5638297872340416,0.0,0.4444444444444445,0.44107029093225736,0.05839416058394161,0.01829733163913596,0.0,0.03575482406356413,0.026136363636363638,0.03452527743526511,-0.08383233532934133
